fpr,tpr,threshold
0.2640099626400996,0.45112781954887216,0.6174581
0.26525529265255293,0.45112781954887216,0.6174245
0.26525529265255293,0.45864661654135336,0.61677253
0.26650062266500624,0.45864661654135336,0.6167553
0.26650062266500624,0.4619883040935672,0.61637425
0.26899128268991285,0.4619883040935672,0.616171
0.26899128268991285,0.4653299916457811,0.6159761
0.27023661270236615,0.4653299916457811,0.61592734
0.27023661270236615,0.4703425229741019,0.6155975
0.2714819427148194,0.4703425229741019,0.61556166
0.2714819427148194,0.47117794486215536,0.61538863
0.273972602739726,0.47117794486215536,0.6153563
0.273972602739726,0.4728487886382623,0.6152725
0.27895392278953923,0.4728487886382623,0.61486703
0.27895392278953923,0.47619047619047616,0.61475563
0.28019925280199254,0.47619047619047616,0.6146188
0.28019925280199254,0.47869674185463656,0.6143551
0.28393524283935245,0.47869674185463656,0.6141627
0.28393524283935245,0.48120300751879697,0.613441
0.2876712328767123,0.48120300751879697,0.6133457
0.2876712328767123,0.48203842940685043,0.61320937
0.29140722291407223,0.48203842940685043,0.61299944
0.29140722291407223,0.48454469507101083,0.6126332
0.29265255292652553,0.48454469507101083,0.61258537
0.29265255292652553,0.48621553884711777,0.61243665
0.29389788293897884,0.48621553884711777,0.61233205
0.29389788293897884,0.48705096073517123,0.6123209
0.29514321295143214,0.48705096073517123,0.61218345
0.29514321295143214,0.4878863826232247,0.6120126
0.298879202988792,0.4878863826232247,0.6116471
0.298879202988792,0.48872180451127817,0.61164355
0.3013698630136986,0.48872180451127817,0.6115205
0.3013698630136986,0.48955722639933164,0.61144483
0.3026151930261519,0.48955722639933164,0.61137354
0.3026151930261519,0.4903926482873851,0.6112915
0.30635118306351183,0.4903926482873851,0.6112393
0.30635118306351183,0.49122807017543857,0.6107125
0.30884184308841844,0.49122807017543857,0.61029065
0.30884184308841844,0.49206349206349204,0.6101748
0.31008717310087175,0.49206349206349204,0.6100141
0.31008717310087175,0.4979114452798663,0.60940874
0.31133250311332505,0.4979114452798663,0.60937893
0.31133250311332505,0.5004177109440268,0.60901666
0.3150684931506849,0.5004177109440268,0.6087805
0.3150684931506849,0.5020885547201337,0.6086292
0.3175591531755915,0.5020885547201337,0.60845387
0.3175591531755915,0.5029239766081871,0.6083354
0.31880448318804483,0.5029239766081871,0.60830784
0.31880448318804483,0.5037593984962406,0.60826695
0.32378580323785805,0.5037593984962406,0.6075896
0.32378580323785805,0.504594820384294,0.6074308
0.32503113325031135,0.504594820384294,0.6072639
0.32503113325031135,0.5071010860484545,0.6065175
0.32627646326276466,0.5071010860484545,0.6064847
0.32627646326276466,0.5129490392648287,0.6059994
0.3275217932752179,0.5129490392648287,0.6059451
0.3275217932752179,0.5137844611528822,0.60587096
0.3300124533001245,0.5137844611528822,0.6057202
0.3300124533001245,0.5154553049289892,0.60494137
0.3312577833125778,0.5154553049289892,0.6048512
0.3312577833125778,0.5179615705931495,0.6043906
0.33374844333748444,0.5179615705931495,0.60428476
0.33374844333748444,0.5213032581453634,0.6038755
0.33499377334993774,0.5213032581453634,0.60387194
0.33499377334993774,0.5229741019214703,0.6036402
0.33872976338729766,0.5229741019214703,0.6034908
0.33872976338729766,0.5263157894736842,0.6027647
0.33997509339975096,0.5263157894736842,0.60243833
0.33997509339975096,0.5279866332497911,0.60211366
0.3424657534246575,0.5279866332497911,0.6016501
0.3424657534246575,0.529657477025898,0.60143924
0.3437110834371108,0.529657477025898,0.6007333
0.3437110834371108,0.5304928989139516,0.6003474
0.3449564134495641,0.5304928989139516,0.6002804
0.3449564134495641,0.5346700083542189,0.59968936
0.34620174346201743,0.5346700083542189,0.59951895
0.34620174346201743,0.5363408521303258,0.5984949
0.34744707347447074,0.5363408521303258,0.59814316
0.34744707347447074,0.5371762740183793,0.59808254
0.34993773349937735,0.5371762740183793,0.59804463
0.34993773349937735,0.5396825396825397,0.5978816
0.35118306351183065,0.5396825396825397,0.59784305
0.35118306351183065,0.5405179615705932,0.5977864
0.35242839352428396,0.5405179615705932,0.59773463
0.35242839352428396,0.5413533834586466,0.59758395
0.35367372353673726,0.5413533834586466,0.5975517
0.35367372353673726,0.543859649122807,0.59722507
0.3549190535491905,0.543859649122807,0.59719926
0.3549190535491905,0.5446950710108605,0.59695035
0.3586550435865504,0.5446950710108605,0.59619546
0.3586550435865504,0.5463659147869674,0.5960079
0.36114570361145704,0.5463659147869674,0.5953802
0.36114570361145704,0.5480367585630743,0.59495103
0.36239103362391034,0.5480367585630743,0.5948158
0.36239103362391034,0.5488721804511278,0.5947362
0.36363636363636365,0.5488721804511278,0.5945146
0.36363636363636365,0.5580618212197159,0.5928613
0.36488169364881695,0.5580618212197159,0.5928082
0.36488169364881695,0.5588972431077694,0.5927823
0.3686176836861768,0.5588972431077694,0.59202504
0.3686176836861768,0.5597326649958229,0.5919977
0.3711083437110834,0.5597326649958229,0.5913329
0.3711083437110834,0.5630743525480367,0.59106284
0.3723536737235367,0.5630743525480367,0.59102416
0.3723536737235367,0.5655806182121972,0.5907023
0.37484433374844334,0.5655806182121972,0.5905441
0.37484433374844334,0.5664160401002506,0.58993787
0.37608966376089664,0.5664160401002506,0.5896725
0.37608966376089664,0.5697577276524645,0.58923995
0.37733499377334995,0.5697577276524645,0.58916754
0.37733499377334995,0.5722639933166249,0.58904636
0.37858032378580325,0.5722639933166249,0.5889977
0.37858032378580325,0.5730994152046783,0.58891344
0.37982565379825656,0.5730994152046783,0.5887702
0.37982565379825656,0.5756056808688388,0.5882876
0.38107098381070986,0.5756056808688388,0.5881671
0.38107098381070986,0.5764411027568922,0.5881432
0.3835616438356164,0.5764411027568922,0.58794975
0.3835616438356164,0.5789473684210527,0.5876019
0.386052303860523,0.5789473684210527,0.5871974
0.386052303860523,0.5797827903091061,0.58679175
0.38729763387297633,0.5797827903091061,0.586703
0.38729763387297633,0.581453634085213,0.58640695
0.38854296388542964,0.581453634085213,0.5863957
0.38854296388542964,0.5822890559732665,0.58631957
0.38978829389788294,0.5822890559732665,0.58619833
0.38978829389788294,0.5864661654135338,0.5855319
0.39227895392278955,0.5864661654135338,0.58529735
0.39227895392278955,0.5889724310776943,0.5846088
0.39476961394769616,0.5889724310776943,0.58432126
0.39476961394769616,0.5898078529657477,0.5841378
0.3960149439601494,0.5898078529657477,0.5839213
0.3960149439601494,0.5906432748538012,0.58339405
0.3972602739726027,0.5906432748538012,0.5833235
0.3972602739726027,0.5914786967418546,0.58325577
0.398505603985056,0.5914786967418546,0.58325565
0.398505603985056,0.5923141186299081,0.58320177
0.40224159402241594,0.5923141186299081,0.5828076
0.40224159402241594,0.5931495405179615,0.5825857
0.40348692403486924,0.5931495405179615,0.5824459
0.40348692403486924,0.5964912280701754,0.58219147
0.40473225404732255,0.5964912280701754,0.5821899
0.40473225404732255,0.5973266499582289,0.5819882
0.40846824408468246,0.5973266499582289,0.58162105
0.40846824408468246,0.5989974937343359,0.58137655
0.40971357409713577,0.5989974937343359,0.58123416
0.40971357409713577,0.6023391812865497,0.58067816
0.410958904109589,0.6023391812865497,0.5803927
0.410958904109589,0.6040100250626567,0.5795975
0.41469489414694893,0.6040100250626567,0.57916117
0.41469489414694893,0.606516290726817,0.57890475
0.41594022415940224,0.606516290726817,0.57890415
0.41594022415940224,0.6081871345029239,0.57878745
0.41843088418430885,0.6081871345029239,0.5780918
0.41843088418430885,0.6131996658312447,0.57733583
0.42216687422166876,0.6131996658312447,0.5769302
0.42216687422166876,0.6148705096073517,0.5766088
0.42341220423412207,0.6148705096073517,0.57659686
0.42341220423412207,0.6165413533834586,0.57644725
0.4246575342465753,0.6165413533834586,0.5762317
0.4246575342465753,0.6182121971595655,0.57603353
0.42714819427148193,0.6182121971595655,0.5756112
0.42714819427148193,0.6190476190476191,0.5755359
0.42839352428393523,0.6190476190476191,0.5751052
0.42839352428393523,0.6215538847117794,0.5750389
0.43088418430884184,0.6215538847117794,0.5747049
0.43088418430884184,0.6223893065998329,0.5746116
0.43337484433374845,0.6223893065998329,0.57450485
0.43337484433374845,0.6232247284878863,0.57435876
0.43586550435865506,0.6232247284878863,0.57403684
0.43586550435865506,0.6248955722639933,0.5734037
0.43711083437110837,0.6248955722639933,0.573132
0.43711083437110837,0.6257309941520468,0.57276016
0.4383561643835616,0.6257309941520468,0.57265353
0.4383561643835616,0.6307435254803676,0.5721059
